CustomerID,Recency,Frequency,Monetary_GBP,Monetary_PKR,Cluster,Customer_Segment
16708,46,1,656.63,236386.8,1,Regular Customer
16709,85,5,3029.87,1090753.2,1,Regular Customer
16710,19,10,2483.04,893894.4,1,Regular Customer
16711,3,5,1651.03,594370.8,1,Regular Customer
16712,9,11,3645.43,1312354.8,1,Regular Customer
16713,19,15,6923.13,2492326.8,1,Regular Customer
16714,219,3,1161.53,418150.8,0,Low-Value / At Risk
16715,78,1,301.71999999999997,108619.19999999998,1,Regular Customer
16716,267,2,901.2,324432.0,0,Low-Value / At Risk
16717,24,6,3858.38,1389016.8,1,Regular Customer
16718,369,1,623.75,224550.0,0,Low-Value / At Risk
16719,15,7,1790.42,644551.2000000001,1,Regular Customer
16720,26,1,155.24,55886.4,1,Regular Customer
16721,262,1,292.47,105289.20000000001,0,Low-Value / At Risk
16722,17,13,4730.81,1703091.6,1,Regular Customer
16723,91,2,589.15,212094.0,1,Regular Customer
16725,302,7,781.02,281167.2,0,Low-Value / At Risk
16726,26,5,1382.02,497527.2,1,Regular Customer
16727,364,1,272.82,98215.2,0,Low-Value / At Risk
16728,46,4,1054.67,379681.2,1,Regular Customer
16729,38,21,7239.92,2606371.2,1,Regular Customer
16730,52,3,743.11,267519.6,1,Regular Customer
16732,32,1,603.75,217350.0,1,Regular Customer
16734,52,3,650.51,234183.6,1,Regular Customer
16735,79,5,2300.56,828201.6,1,Regular Customer
16737,53,1,417.6,150336.0,1,Regular Customer
16738,298,1,3.75,1350.0,0,Low-Value / At Risk
16739,177,1,323.0,116280.0,0,Low-Value / At Risk
16742,47,1,464.9,167364.0,1,Regular Customer
16743,29,7,2238.09,805712.4,1,Regular Customer
16744,11,7,1304.76,469713.6,1,Regular Customer
16745,87,17,7194.3,2589948.0,1,Regular Customer
16746,5,18,6697.66,2411157.6,1,Regular Customer
16747,38,2,836.0600000000001,300981.60000000003,1,Regular Customer
16748,18,5,1515.9,545724.0,1,Regular Customer
16750,45,5,623.93,224614.8,1,Regular Customer
16751,31,1,1764.72,635299.2,1,Regular Customer
16752,373,1,207.5,74700.0,0,Low-Value / At Risk
16753,58,1,223.92000000000002,80611.20000000001,1,Regular Customer
16754,372,1,2002.4,720864.0,0,Low-Value / At Risk
16755,114,3,1496.83,538858.7999999999,1,Regular Customer
16756,215,1,239.4,86184.0,0,Low-Value / At Risk
16757,319,1,106.83000000000001,38458.8,0,Low-Value / At Risk
16758,65,1,369.34000000000003,132962.40000000002,1,Regular Customer
16759,8,3,789.79,284324.39999999997,1,Regular Customer
16761,97,1,316.62,113983.2,1,Regular Customer
16762,20,3,1501.38,540496.8,1,Regular Customer
16763,199,1,611.8499999999999,220265.99999999997,0,Low-Value / At Risk
16764,4,13,2799.25,1007730.0,1,Regular Customer
16765,294,1,34.0,12240.0,0,Low-Value / At Risk
16766,273,2,1145.6,412415.99999999994,0,Low-Value / At Risk
16767,31,11,5580.6,2009016.0000000002,1,Regular Customer
16768,48,3,478.09000000000003,172112.40000000002,1,Regular Customer
16769,260,1,380.39,136940.4,0,Low-Value / At Risk
16770,58,5,770.1,277236.0,1,Regular Customer
16771,33,5,2246.81,808851.6,1,Regular Customer
16773,57,1,171.59,61772.4,1,Regular Customer
16774,68,4,661.52,238147.19999999998,1,Regular Customer
16775,10,11,1695.66,610437.6,1,Regular Customer
16776,60,1,388.28,139780.8,1,Regular Customer
16777,80,2,226.35,81486.0,1,Regular Customer
16778,74,2,245.94,88538.4,1,Regular Customer
16779,2,22,10629.72,3826699.1999999997,1,Regular Customer
16780,100,2,425.19,153068.4,1,Regular Customer
16781,372,1,311.25,112050.0,0,Low-Value / At Risk
16782,10,13,2279.9,820764.0,1,Regular Customer
16784,20,1,107.6,38736.0,1,Regular Customer
16788,123,2,597.48,215092.80000000002,1,Regular Customer
16789,8,1,80.80000000000001,29088.000000000004,1,Regular Customer
16790,4,6,1545.6200000000001,556423.2000000001,1,Regular Customer
16791,29,7,1721.78,619840.8,1,Regular Customer
16792,282,2,110.38,39736.799999999996,0,Low-Value / At Risk
16793,57,1,243.84,87782.4,1,Regular Customer
16794,1,10,1222.71,440175.60000000003,1,Regular Customer
16795,365,1,414.88,149356.8,0,Low-Value / At Risk
16796,89,1,305.62,110023.2,1,Regular Customer
16800,11,1,1201.49,432536.4,1,Regular Customer
16801,163,4,1619.73,583102.8,0,Low-Value / At Risk
16803,65,1,332.3,119628.0,1,Regular Customer
16804,23,3,536.99,193316.4,1,Regular Customer
16805,174,2,460.59000000000003,165812.40000000002,0,Low-Value / At Risk
16806,103,4,801.49,288536.4,1,Regular Customer
16807,143,3,1121.59,403772.39999999997,1,Regular Customer
16808,99,2,288.42,103831.20000000001,1,Regular Customer
16809,23,5,914.69,329288.4,1,Regular Customer
16810,192,1,309.54,111434.40000000001,0,Low-Value / At Risk
16811,5,2,547.07,196945.2,1,Regular Customer
16812,361,1,479.35,172566.0,0,Low-Value / At Risk
16813,8,10,1692.98,609472.8,1,Regular Customer
16814,14,21,6509.1,2343276.0,1,Regular Customer
16816,103,4,417.06,150141.6,1,Regular Customer
16817,3,9,1604.75,577710.0,1,Regular Customer
16818,11,11,3349.57,1205845.2,1,Regular Customer
16820,96,1,497.61,179139.6,1,Regular Customer
16823,227,1,358.38,129016.8,0,Low-Value / At Risk
16824,16,2,460.64,165830.4,1,Regular Customer
16825,39,2,775.18,279064.8,1,Regular Customer
16826,51,1,341.7,123012.0,1,Regular Customer
16828,93,2,128.5,46260.0,1,Regular Customer
16829,157,1,197.22,70999.2,0,Low-Value / At Risk
16830,39,1,325.91,117327.6,1,Regular Customer
16832,184,3,199.15,71694.0,0,Low-Value / At Risk
16833,1,4,1106.53,398350.8,1,Regular Customer
16834,228,1,413.46,148845.6,0,Low-Value / At Risk
16835,128,2,180.85,65106.0,1,Regular Customer
16836,40,2,251.87,90673.2,1,Regular Customer
16837,31,11,3170.98,1141552.8,1,Regular Customer
16838,197,2,588.85,211986.0,0,Low-Value / At Risk
16839,9,34,16594.35,5973965.999999999,1,Regular Customer
16841,37,6,1869.82,673135.2,1,Regular Customer
16842,101,3,1264.19,455108.4,1,Regular Customer
16843,43,16,10196.57,3670765.1999999997,1,Regular Customer
16846,50,1,214.32,77155.2,1,Regular Customer
16847,43,1,193.44,69638.4,1,Regular Customer
16848,53,1,281.42,101311.20000000001,1,Regular Customer
16849,187,1,124.57,44845.2,0,Low-Value / At Risk
16850,334,1,332.41,119667.6,0,Low-Value / At Risk
16851,4,3,342.45,123282.0,1,Regular Customer
16852,10,2,144.91,52167.6,1,Regular Customer
16855,24,2,328.40000000000003,118224.00000000001,1,Regular Customer
16856,15,1,35.400000000000006,12744.000000000002,1,Regular Customer
16858,369,1,375.69000000000005,135248.40000000002,0,Low-Value / At Risk
16859,145,2,747.81,269211.6,0,Low-Value / At Risk
16861,60,2,173.76,62553.6,1,Regular Customer
16863,31,2,502.8,181008.0,1,Regular Customer
16866,141,3,207.74,74786.40000000001,1,Regular Customer
16869,23,4,825.4200000000001,297151.2,1,Regular Customer
16871,22,6,2812.34,1012442.4,1,Regular Customer
16872,77,3,680.02,244807.19999999998,1,Regular Customer
16873,5,6,7123.62,2564503.2,1,Regular Customer
16875,67,5,2095.53,754390.8,1,Regular Customer
16877,12,6,853.72,307339.2,1,Regular Customer
16878,84,1,13.3,4788.0,1,Regular Customer
16880,31,7,1519.08,546868.7999999999,1,Regular Customer
16881,67,1,432.0,155520.0,1,Regular Customer
16882,67,3,705.12,253843.2,1,Regular Customer
16883,187,2,276.73,99622.8,0,Low-Value / At Risk
16884,38,2,429.84,154742.4,1,Regular Customer
16885,15,3,471.51,169743.6,1,Regular Customer
16887,35,1,194.88,70156.8,1,Regular Customer
16889,195,3,1578.67,568321.2000000001,0,Low-Value / At Risk
16891,2,5,809.7,291492.0,1,Regular Customer
16892,1,5,525.54,189194.4,1,Regular Customer
16893,367,1,145.93,52534.8,0,Low-Value / At Risk
16895,65,1,219.14,78890.4,1,Regular Customer
16897,299,2,289.78,104320.79999999999,0,Low-Value / At Risk
16898,26,3,508.81,183171.6,1,Regular Customer
16899,8,6,1281.56,461361.6,1,Regular Customer
16900,17,3,887.11,319359.6,1,Regular Customer
16902,116,1,1706.88,614476.8,1,Regular Customer
16903,29,1,373.24,134366.4,1,Regular Customer
16904,4,16,3754.27,1351537.2,1,Regular Customer
16905,5,7,3102.43,1116874.8,1,Regular Customer
16906,82,4,579.77,208717.19999999998,1,Regular Customer
16907,29,5,981.65,353394.0,1,Regular Customer
16909,72,1,379.14,136490.4,1,Regular Customer
16910,4,8,1510.06,543621.6,1,Regular Customer
16912,29,11,2575.38,927136.8,1,Regular Customer
16913,290,1,113.44,40838.4,0,Low-Value / At Risk
16914,36,1,208.46,75045.6,1,Regular Customer
16915,9,6,621.6800000000001,223804.80000000002,1,Regular Customer
16916,24,2,576.26,207453.6,1,Regular Customer
16917,277,1,391.52,140947.19999999998,0,Low-Value / At Risk
16918,50,6,1068.82,384775.19999999995,1,Regular Customer
16919,156,11,2596.45,934721.9999999999,1,Regular Customer
16921,61,1,169.79,61124.399999999994,1,Regular Customer
16923,12,19,7247.61,2609139.6,1,Regular Customer
16924,21,3,846.75,304830.0,1,Regular Customer
16926,371,1,230.25,82890.0,0,Low-Value / At Risk
16927,116,3,543.05,195497.99999999997,1,Regular Customer
16928,80,17,2847.6,1025136.0,1,Regular Customer
16929,4,7,1295.39,466340.4,1,Regular Customer
16930,26,3,380.55,136998.0,1,Regular Customer
16931,5,21,4604.22,1657519.2000000002,1,Regular Customer
16932,53,1,161.94,58298.4,1,Regular Customer
16933,1,2,563.23,202762.80000000002,1,Regular Customer
16934,55,2,950.9300000000001,342334.80000000005,1,Regular Customer
16936,26,1,262.68,94564.8,1,Regular Customer
16938,9,4,2736.38,985096.8,1,Regular Customer
16940,52,3,3049.88,1097956.8,1,Regular Customer
16942,13,9,1920.59,691412.4,1,Regular Customer
16943,212,3,816.73,294022.8,0,Low-Value / At Risk
16945,22,19,4345.5,1564380.0,1,Regular Customer
16947,236,1,406.48,146332.80000000002,0,Low-Value / At Risk
16948,139,3,435.02,156607.19999999998,1,Regular Customer
16949,4,6,1286.27,463057.2,1,Regular Customer
16950,57,3,1178.56,424281.6,1,Regular Customer
16951,135,3,1277.75,459990.0,1,Regular Customer
16952,109,2,167.61,60339.600000000006,1,Regular Customer
16953,30,1,20.8,7488.0,1,Regular Customer
16954,1,9,2085.08,750628.7999999999,1,Regular Customer
16955,185,4,518.67,186721.19999999998,0,Low-Value / At Risk
16956,18,1,308.74,111146.40000000001,1,Regular Customer
16957,239,2,416.64,149990.4,0,Low-Value / At Risk
16959,87,1,117.35000000000001,42246.0,1,Regular Customer
16960,39,3,507.05,182538.0,1,Regular Customer
16961,116,1,234.17000000000002,84301.20000000001,1,Regular Customer
16963,187,1,110.55000000000001,39798.00000000001,0,Low-Value / At Risk
16965,227,1,201.19,72428.4,0,Low-Value / At Risk
16966,8,7,2154.97,775789.2,1,Regular Customer
16967,189,1,319.02,114847.2,0,Low-Value / At Risk
16968,4,2,439.43,158194.8,1,Regular Customer
16969,39,3,650.41,234147.59999999998,1,Regular Customer
16971,38,1,357.21,128595.59999999999,1,Regular Customer
16976,267,1,251.51999999999998,90547.2,0,Low-Value / At Risk
16978,78,1,344.33,123958.79999999999,1,Regular Customer
16979,4,6,1852.0,666720.0,1,Regular Customer
16980,255,2,1078.96,388425.60000000003,0,Low-Value / At Risk
16982,61,1,384.06,138261.6,1,Regular Customer
16983,13,7,1931.25,695250.0,1,Regular Customer
16984,88,2,4481.35,1613286.0000000002,1,Regular Customer
16985,17,10,5464.12,1967083.2,1,Regular Customer
16986,30,2,1873.2,674352.0,1,Regular Customer
16987,3,7,1625.05,585018.0,1,Regular Customer
16988,5,1,126.12,45403.200000000004,1,Regular Customer
16989,7,6,1133.25,407970.0,1,Regular Customer
16990,219,1,179.0,64440.0,0,Low-Value / At Risk
16992,11,5,1614.31,581151.6,1,Regular Customer
16996,30,6,1456.96,524505.6,1,Regular Customer
16997,288,3,702.0,252720.0,0,Low-Value / At Risk
16998,150,4,295.0,106200.0,0,Low-Value / At Risk
16999,23,2,484.82,174535.2,1,Regular Customer
17001,1,11,3989.57,1436245.2,1,Regular Customer
17002,86,3,1493.73,537742.8,1,Regular Customer
17004,46,2,1412.94,508658.4,1,Regular Customer
17006,5,4,781.78,281440.8,1,Regular Customer
17007,51,6,889.9300000000001,320374.80000000005,1,Regular Customer
17010,18,1,195.36,70329.6,1,Regular Customer
17011,30,1,270.9,97523.99999999999,1,Regular Customer
17014,8,3,586.33,211078.80000000002,1,Regular Customer
17015,29,3,1842.56,663321.6,1,Regular Customer
17017,3,20,8694.26,3129933.6,1,Regular Customer
17018,41,2,920.1,331236.0,1,Regular Customer
17019,11,4,1272.61,458139.6,1,Regular Customer
17022,31,1,71.0,25560.0,1,Regular Customer
17024,45,3,95.85,34506.0,1,Regular Customer
17025,61,3,357.77,128797.2,1,Regular Customer
17026,185,2,154.83,55738.8,0,Low-Value / At Risk
17027,79,6,890.29,320504.39999999997,1,Regular Customer
17029,111,2,716.0,257760.0,1,Regular Customer
17030,64,1,146.87,52873.200000000004,1,Regular Customer
17031,12,2,380.35,136926.0,1,Regular Customer
17033,86,3,1030.14,370850.4,1,Regular Customer
17034,16,3,745.52,268387.2,1,Regular Customer
17035,246,2,433.53000000000003,156070.80000000002,0,Low-Value / At Risk
17037,88,1,1267.32,456235.19999999995,1,Regular Customer
17038,30,1,112.4,40464.0,1,Regular Customer
17040,138,1,449.73,161902.80000000002,1,Regular Customer
17041,27,3,1081.57,389365.19999999995,1,Regular Customer
17042,3,5,1044.38,375976.80000000005,1,Regular Customer
17043,32,4,1735.18,624664.8,1,Regular Customer
17044,25,1,948.48,341452.8,1,Regular Customer
17045,113,3,339.44,122198.4,1,Regular Customer
17046,157,1,642.02,231127.19999999998,0,Low-Value / At Risk
17047,85,3,1100.9,396324.00000000006,1,Regular Customer
17048,118,3,925.35,333126.0,1,Regular Customer
17049,3,9,5659.9800000000005,2037592.8000000003,1,Regular Customer
17050,96,6,3228.84,1162382.4000000001,1,Regular Customer
17051,194,1,247.14,88970.4,0,Low-Value / At Risk
17052,28,1,413.75,148950.0,1,Regular Customer
17053,131,1,498.48,179452.80000000002,1,Regular Customer
17054,28,5,1356.33,488278.8,1,Regular Customer
17058,82,3,1179.89,424760.4,1,Regular Customer
17059,30,5,3095.04,1114214.4,1,Regular Customer
17060,266,1,234.24,84326.40000000001,0,Low-Value / At Risk
17061,74,11,5232.2300000000005,1883602.8000000003,1,Regular Customer
17062,314,4,538.37,193813.2,0,Low-Value / At Risk
17063,21,7,1461.14,526010.4,1,Regular Customer
17064,59,3,859.35,309366.0,1,Regular Customer
17068,12,21,4552.14,1638770.4000000001,1,Regular Customer
17069,28,9,2709.7000000000003,975492.0000000001,1,Regular Customer
17070,114,1,312.14,112370.4,1,Regular Customer
17071,28,9,2429.03,874450.8,1,Regular Customer
17073,18,4,1446.09,520592.39999999997,1,Regular Customer
17075,18,4,834.12,300283.2,1,Regular Customer
17076,36,3,841.0799999999999,302788.8,1,Regular Customer
17078,36,2,378.2,136152.0,1,Regular Customer
17079,78,1,118.80000000000001,42768.00000000001,1,Regular Customer
17080,22,2,287.62,103543.2,1,Regular Customer
17081,25,2,290.16,104457.6,1,Regular Customer
17082,33,2,2003.8500000000001,721386.0,1,Regular Customer
17083,109,3,1405.78,506080.8,1,Regular Customer
17084,35,2,2949.75,1061910.0,1,Regular Customer
17085,123,5,1566.65,563994.0,1,Regular Customer
17086,7,6,2050.08,738028.7999999999,1,Regular Customer
17088,28,4,1991.01,716763.6,1,Regular Customer
17090,4,7,2043.95,735822.0,1,Regular Customer
17091,3,9,3827.76,1377993.6,1,Regular Customer
17092,50,4,1777.78,640000.8,1,Regular Customer
17094,322,1,302.0,108720.0,0,Low-Value / At Risk
17095,23,3,1324.16,476697.60000000003,1,Regular Customer
17096,15,4,1022.13,367966.8,1,Regular Customer
17097,2,8,954.42,343591.2,1,Regular Customer
17100,18,2,971.74,349826.4,1,Regular Customer
17101,10,4,1621.73,583822.8,1,Regular Customer
17102,262,1,25.5,9180.0,0,Low-Value / At Risk
17105,159,2,665.78,239680.8,0,Low-Value / At Risk
17107,33,6,10815.43,3893554.8000000003,1,Regular Customer
17109,29,6,885.04,318614.39999999997,1,Regular Customer
17110,165,1,163.29999999999998,58787.99999999999,0,Low-Value / At Risk
17111,47,1,248.61,89499.6,1,Regular Customer
17114,6,8,808.62,291103.2,1,Regular Customer
17115,8,3,837.5,301500.0,1,Regular Customer
17117,288,1,116.2,41832.0,0,Low-Value / At Risk
17118,318,1,157.02,56527.200000000004,0,Low-Value / At Risk
17119,3,2,606.91,218487.59999999998,1,Regular Customer
17120,233,1,307.46,110685.59999999999,0,Low-Value / At Risk
17122,119,1,138.32,49795.2,1,Regular Customer
17123,162,1,345.3,124308.0,0,Low-Value / At Risk
17124,185,1,298.89,107600.4,0,Low-Value / At Risk
17125,50,1,259.35,93366.00000000001,1,Regular Customer
17126,152,5,1004.75,361710.0,0,Low-Value / At Risk
17128,335,1,157.09,56552.4,0,Low-Value / At Risk
17131,5,5,2463.17,886741.2000000001,1,Regular Customer
17133,16,7,4892.240000000001,1761206.4000000001,1,Regular Customer
17134,107,2,425.0,153000.0,1,Regular Customer
17135,16,7,1139.73,410302.8,1,Regular Customer
17138,276,1,380.5,136980.0,0,Low-Value / At Risk
17139,16,12,10668.47,3840649.1999999997,1,Regular Customer
17140,247,1,465.32,167515.2,0,Low-Value / At Risk
17142,239,1,579.0,208440.0,0,Low-Value / At Risk
17144,1,2,984.57,354445.2,1,Regular Customer
17146,106,3,749.78,269920.8,1,Regular Customer
17147,23,4,1714.59,617252.4,1,Regular Customer
17148,52,1,124.88,44956.799999999996,1,Regular Customer
17152,195,3,1689.5,608220.0,0,Low-Value / At Risk
17153,24,1,213.78,76960.8,1,Regular Customer
17154,75,1,329.34,118562.4,1,Regular Customer
17155,18,2,251.7,90612.0,1,Regular Customer
17157,8,2,319.0,114840.0,1,Regular Customer
17158,32,3,1266.97,456109.2,1,Regular Customer
17159,22,3,1538.88,553996.8,1,Regular Customer
17160,31,6,3518.03,1266490.8,1,Regular Customer
17162,29,10,1715.46,617565.6,1,Regular Customer
17163,22,2,293.1,105516.00000000001,1,Regular Customer
17164,33,7,2467.35,888246.0,1,Regular Customer
17165,284,1,158.68,57124.8,0,Low-Value / At Risk
17166,39,2,206.34,74282.4,1,Regular Customer
17169,58,2,835.78,300880.8,1,Regular Customer
17171,289,1,224.91,80967.6,0,Low-Value / At Risk
17172,79,1,317.76,114393.59999999999,1,Regular Customer
17173,5,8,3766.6,1355976.0,1,Regular Customer
17174,218,1,59.9,21564.0,0,Low-Value / At Risk
17175,44,4,1443.69,519728.4,1,Regular Customer
17176,202,1,306.13,110206.8,0,Low-Value / At Risk
17179,178,3,711.79,256244.4,0,Low-Value / At Risk
17180,56,4,796.03,286570.8,1,Regular Customer
17181,57,2,239.92000000000002,86371.20000000001,1,Regular Customer
17183,8,6,3347.31,1205031.6,1,Regular Customer
17186,47,2,144.0,51840.0,1,Regular Customer
17187,227,1,203.95,73422.0,0,Low-Value / At Risk
17188,11,7,2474.23,890722.8,1,Regular Customer
17189,106,2,384.4,138384.0,1,Regular Customer
17190,59,2,444.74,160106.4,1,Regular Customer
17191,28,7,2095.13,754246.8,1,Regular Customer
17193,36,7,1699.3,611748.0,1,Regular Customer
17194,274,2,262.62,94543.2,0,Low-Value / At Risk
17197,30,1,1013.01,364683.6,1,Regular Customer
17198,24,3,692.22,249199.2,1,Regular Customer
17201,54,1,342.63,123346.8,1,Regular Customer
17203,36,6,3563.85,1282986.0,1,Regular Customer
17204,175,4,1564.56,563241.6,0,Low-Value / At Risk
17205,54,1,384.08,138268.8,1,Regular Customer
17206,53,1,204.24,73526.40000000001,1,Regular Customer
17211,27,8,2317.2200000000003,834199.2000000001,1,Regular Customer
17212,253,1,226.85,81666.0,0,Low-Value / At Risk
17213,40,7,2781.23,1001242.8,1,Regular Customer
17214,60,6,1069.1200000000001,384883.20000000007,1,Regular Customer
17217,234,1,113.5,40860.0,0,Low-Value / At Risk
17218,4,10,1960.72,705859.2,1,Regular Customer
17219,32,1,114.23,41122.8,1,Regular Customer
17220,24,14,3198.25,1151370.0,1,Regular Customer
17221,7,2,335.13,120646.8,1,Regular Customer
17222,65,1,354.15,127493.99999999999,1,Regular Customer
17223,310,2,426.79,153644.4,0,Low-Value / At Risk
17226,309,1,393.49,141656.4,0,Low-Value / At Risk
17227,19,6,939.32,338155.2,1,Regular Customer
17228,16,8,1906.09,686192.4,1,Regular Customer
17229,96,2,318.76,114753.59999999999,1,Regular Customer
17230,264,8,3638.41,1309827.5999999999,0,Low-Value / At Risk
17231,12,10,3174.32,1142755.2,1,Regular Customer
17232,3,2,421.52,151747.19999999998,1,Regular Customer
17233,35,1,190.88,68716.8,1,Regular Customer
17234,183,1,149.89,53960.399999999994,0,Low-Value / At Risk
17235,25,2,550.0600000000001,198021.60000000003,1,Regular Customer
17236,13,6,916.13,329806.8,1,Regular Customer
17237,11,2,314.69,113288.4,1,Regular Customer
17238,3,17,3744.65,1348074.0,1,Regular Customer
17239,313,1,382.5,137700.0,0,Low-Value / At Risk
17242,108,2,1135.04,408614.39999999997,1,Regular Customer
17243,1,26,8676.85,3123666.0,1,Regular Customer
17244,53,1,954.9,343764.0,1,Regular Customer
17245,205,1,171.45000000000002,61722.00000000001,0,Low-Value / At Risk
17247,15,1,282.19,101588.4,1,Regular Customer
17248,120,1,318.65,114713.99999999999,1,Regular Customer
17250,4,2,384.52,138427.19999999998,1,Regular Customer
17251,363,1,283.28000000000003,101980.80000000002,0,Low-Value / At Risk
17252,117,2,353.86,127389.6,1,Regular Customer
17253,18,1,178.26,64173.6,1,Regular Customer
17254,5,2,272.44,98078.4,1,Regular Customer
17255,41,2,298.41,107427.6,1,Regular Customer
17256,107,2,240.0,86400.0,1,Regular Customer
17259,148,2,603.37,217213.2,0,Low-Value / At Risk
17262,52,5,1253.3600000000001,451209.60000000003,1,Regular Customer
17263,208,1,63.440000000000005,22838.4,0,Low-Value / At Risk
17265,139,2,562.9,202644.0,1,Regular Customer
17266,2,3,310.64,111830.4,1,Regular Customer
17267,127,2,317.62,114343.2,1,Regular Customer
17268,108,4,763.64,274910.4,1,Regular Customer
17272,42,4,2148.63,773506.8,1,Regular Customer
17274,35,1,111.98,40312.8,1,Regular Customer
17277,228,2,1065.3500000000001,383526.00000000006,0,Low-Value / At Risk
17278,241,1,246.04000000000002,88574.40000000001,0,Low-Value / At Risk
17279,58,1,187.82999999999998,67618.79999999999,1,Regular Customer
17282,130,3,1703.41,613227.6,1,Regular Customer
17284,60,6,1652.58,594928.7999999999,1,Regular Customer
17286,22,1,153.92,55411.2,1,Regular Customer
17287,26,7,1064.11,383079.6,1,Regular Customer
17288,9,7,1419.73,511102.8,1,Regular Customer
17289,32,3,944.41,339987.6,1,Regular Customer
17290,4,2,525.24,189086.4,1,Regular Customer
17291,308,1,550.8000000000001,198288.00000000003,0,Low-Value / At Risk
17293,8,9,1875.11,675039.6,1,Regular Customer
17295,29,3,556.95,200502.00000000003,1,Regular Customer
17297,17,1,131.78,47440.8,1,Regular Customer
17298,101,2,498.42,179431.2,1,Regular Customer
17299,12,4,669.11,240879.6,1,Regular Customer
17301,21,1,197.63,71146.8,1,Regular Customer
17302,15,5,1135.63,408826.80000000005,1,Regular Customer
17303,361,1,250.04,90014.4,0,Low-Value / At Risk
17306,11,19,8631.31,3107271.5999999996,1,Regular Customer
17309,95,1,82.75,29790.0,1,Regular Customer
17311,78,2,1384.85,498545.99999999994,1,Regular Customer
17312,139,3,644.3,231947.99999999997,1,Regular Customer
17313,31,1,2328.84,838382.4,1,Regular Customer
17314,25,8,2527.92,910051.2000000001,1,Regular Customer
17315,2,38,6292.26,2265213.6,1,Regular Customer
17317,46,3,2600.34,936122.4,1,Regular Customer
17320,100,3,1200.6200000000001,432223.20000000007,1,Regular Customer
17321,8,2,700.86,252309.6,1,Regular Customer
17323,15,7,921.0699999999999,331585.19999999995,1,Regular Customer
17324,18,4,990.23,356482.8,1,Regular Customer
17325,280,1,96.8,34848.0,0,Low-Value / At Risk
17329,14,2,523.11,188319.6,1,Regular Customer
17330,23,2,363.9,131003.99999999999,1,Regular Customer
17331,124,1,175.2,63071.99999999999,1,Regular Customer
17333,86,1,494.25,177930.0,1,Regular Customer
17334,302,2,307.02000000000004,110527.20000000001,0,Low-Value / At Risk
17337,151,4,2027.8700000000001,730033.2000000001,0,Low-Value / At Risk
17338,17,8,6643.93,2391814.8000000003,1,Regular Customer
17339,94,2,243.36,87609.6,1,Regular Customer
17340,30,11,12353.29,4447184.4,1,Regular Customer
17341,157,3,781.36,281289.6,0,Low-Value / At Risk
17343,355,1,193.64,69710.4,0,Low-Value / At Risk
17344,46,1,160.57,57805.2,1,Regular Customer
17345,15,4,537.74,193586.4,1,Regular Customer
17346,4,15,2676.56,963561.6,1,Regular Customer
17347,86,1,228.96,82425.6,1,Regular Customer
17348,15,5,1159.52,417427.2,1,Regular Customer
17349,179,1,110.75,39870.0,0,Low-Value / At Risk
17350,8,4,1286.07,462985.19999999995,1,Regular Customer
17351,36,3,587.15,211374.0,1,Regular Customer
17353,129,2,1740.0,626400.0,1,Regular Customer
17354,51,1,1393.06,501501.6,1,Regular Customer
17356,312,1,178.22,64159.2,0,Low-Value / At Risk
17357,24,2,388.14,139730.4,1,Regular Customer
17358,303,2,365.85,131706.0,0,Low-Value / At Risk
17359,11,1,127.86,46029.6,1,Regular Customer
17360,17,3,585.79,210884.4,1,Regular Customer
17361,49,3,488.2,175752.0,1,Regular Customer
17362,239,2,312.23,112402.8,0,Low-Value / At Risk
17364,1,11,4481.18,1613224.8,1,Regular Customer
17365,13,8,4801.56,1728561.6,1,Regular Customer
17367,238,1,168.4,60624.0,0,Low-Value / At Risk
17368,23,8,1912.67,688561.2000000001,1,Regular Customer
17370,73,4,446.18,160624.8,1,Regular Customer
17371,17,3,423.89,152600.4,1,Regular Customer
17372,41,8,1342.68,483364.80000000005,1,Regular Customer
17373,40,4,646.92,232891.19999999998,1,Regular Customer
17374,219,2,495.77,178477.19999999998,0,Low-Value / At Risk
17375,199,3,400.1,144036.0,0,Low-Value / At Risk
17376,71,2,203.2,73152.0,1,Regular Customer
17377,24,20,4100.92,1476331.2,1,Regular Customer
17379,11,1,404.66,145677.6,1,Regular Customer
17381,9,29,20275.61,7299219.600000001,1,Regular Customer
17382,65,1,65.4,23544.000000000004,1,Regular Customer
17383,4,1,199.29,71744.4,1,Regular Customer
17384,19,2,336.4,121103.99999999999,1,Regular Customer
17385,15,1,261.11,93999.6,1,Regular Customer
17386,8,6,2686.42,967111.2000000001,1,Regular Customer
17387,20,2,784.11,282279.6,1,Regular Customer
17388,78,4,1259.56,453441.6,1,Regular Customer
17389,1,34,31833.68,11460124.8,1,Regular Customer
17391,164,2,508.8,183168.0,0,Low-Value / At Risk
17392,307,2,457.91,164847.6,0,Low-Value / At Risk
17394,219,1,203.86999999999998,73393.2,0,Low-Value / At Risk
17396,39,8,7330.8,2639088.0,1,Regular Customer
17397,22,2,696.41,250707.59999999998,1,Regular Customer
17398,115,3,653.38,235216.8,1,Regular Customer
17400,126,5,2129.96,766785.6,1,Regular Customer
17402,5,13,2633.85,948186.0,1,Regular Customer
17403,36,1,281.62,101383.2,1,Regular Customer
17404,4,15,31906.82,11486455.2,1,Regular Customer
17405,1,3,1031.41,371307.60000000003,1,Regular Customer
17406,333,3,2200.42,792151.2000000001,0,Low-Value / At Risk
17408,163,1,32.65,11754.0,0,Low-Value / At Risk
